iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
NGA,Africa,Nigeria,2020/11/1,62964,111,138.857,1146,2,2.286,297.842,0.525,0.657,5.421,0.009,0.011,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/2,63036,72,132.143,1147,1,2.143,298.183,0.341,0.625,5.426,0.005,0.01,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/3,63173,137,135.571,1151,4,2.286,298.831,0.648,0.641,5.445,0.019,0.011,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/4,63328,155,136.714,1155,4,2.286,299.564,0.733,0.647,5.464,0.019,0.011,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/5,63508,180,141,1155,0,2,300.415,0.851,0.667,5.464,0,0.009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/6,63731,223,148.571,1155,0,1.571,301.47,1.055,0.703,5.464,0,0.007,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/7,63790,59,133.857,1155,0,1.571,301.749,0.279,0.633,5.464,0,0.007,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/8,64090,300,160.857,1154,-1,1.143,303.168,1.419,0.761,5.459,-0.005,0.005,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/9,64184,94,164,1158,4,1.571,303.613,0.445,0.776,5.478,0.019,0.007,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/10,64336,152,166.143,1160,2,1.286,304.332,0.719,0.786,5.487,0.009,0.006,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/11,64516,180,169.714,1162,2,1,305.183,0.851,0.803,5.497,0.009,0.005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/12,64728,212,174.286,1162,0,1,306.186,1.003,0.824,5.497,0,0.005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/13,64884,156,164.714,1163,1,1.143,306.924,0.738,0.779,5.501,0.005,0.005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/14,64996,112,172.286,1163,0,1.143,307.454,0.53,0.815,5.501,0,0.005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/15,65148,152,151.143,1163,0,1.286,308.173,0.719,0.715,5.501,0,0.006,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/16,65305,157,160.143,1163,0,0.714,308.916,0.743,0.758,5.501,0,0.003,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/17,65457,152,160.143,1163,0,0.429,309.635,0.719,0.758,5.501,0,0.002,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/18,65693,236,168.143,1163,0,0.143,310.751,1.116,0.795,5.501,0,0.001,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/19,65839,146,158.714,1165,2,0.429,311.442,0.691,0.751,5.511,0.009,0.002,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/20,65982,143,156.857,1165,0,0.286,312.118,0.676,0.742,5.511,0,0.001,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/21,66228,246,176,1166,1,0.429,313.282,1.164,0.833,5.516,0.005,0.002,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/22,66383,155,176.429,1167,1,0.571,314.015,0.733,0.835,5.52,0.005,0.003,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/23,66439,56,162,1168,1,0.714,314.28,0.265,0.766,5.525,0.005,0.003,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/24,66607,168,164.286,1169,1,0.857,315.075,0.795,0.777,5.53,0.005,0.004,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/25,66805,198,158.857,1169,0,0.857,316.011,0.937,0.751,5.53,0,0.004,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/26,66974,169,162.143,1169,0,0.571,316.811,0.799,0.767,5.53,0,0.003,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/27,67220,246,176.857,1171,2,0.857,317.974,1.164,0.837,5.539,0.009,0.004,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/28,67330,110,157.429,1171,0,0.714,318.495,0.52,0.745,5.539,0,0.003,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/29,67412,82,147,1173,2,0.857,318.883,0.388,0.695,5.549,0.009,0.004,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/11/30,67557,145,159.714,1173,0,0.714,319.568,0.686,0.756,5.549,0,0.003,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/1,67838,281,175.857,1176,3,1,320.898,1.329,0.832,5.563,0.014,0.005,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/2,67960,122,165,1177,1,1.143,321.475,0.577,0.781,5.568,0.005,0.005,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/3,68303,343,189.857,1179,2,1.429,323.097,1.623,0.898,5.577,0.009,0.007,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/4,68627,324,201,1179,0,1.143,324.63,1.533,0.951,5.577,0,0.005,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/5,68937,310,229.571,1180,1,1.286,326.096,1.466,1.086,5.582,0.005,0.006,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/6,69255,318,263.286,1180,0,1,327.601,1.504,1.245,5.582,0,0.005,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/7,69645,390,298.286,1181,1,1.143,329.445,1.845,1.411,5.587,0.005,0.005,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/8,70195,550,336.714,1182,1,0.857,332.047,2.602,1.593,5.591,0.005,0.004,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/9,70669,474,387,1184,2,1,334.289,2.242,1.831,5.601,0.009,0.005,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/10,71344,675,434.429,1190,6,1.571,337.482,3.193,2.055,5.629,0.028,0.007,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/11,72140,796,501.857,1190,0,1.571,341.248,3.765,2.374,5.629,0,0.007,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/12,72757,617,545.714,1194,4,2,344.166,2.919,2.581,5.648,0.019,0.009,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/13,73175,418,560,1197,3,2.429,346.144,1.977,2.649,5.662,0.014,0.011,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/14,73374,199,532.714,1197,0,2.286,347.085,0.941,2.52,5.662,0,0.011,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/15,74132,758,562.429,1200,3,2.571,350.671,3.586,2.66,5.676,0.014,0.012,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/16,75062,930,627.571,1200,0,2.286,355.07,4.399,2.969,5.676,0,0.011,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/17,76207,1145,694.714,1201,1,1.571,360.486,5.416,3.286,5.681,0.005,0.007,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/18,77013,806,696.143,1212,11,3.143,364.299,3.813,3.293,5.733,0.052,0.015,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/19,77933,920,739.429,1218,6,3.429,368.651,4.352,3.498,5.762,0.028,0.016,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/20,78434,501,751.286,1221,3,3.429,371.021,2.37,3.554,5.776,0.014,0.016,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/21,78790,356,773.714,1227,6,4.286,372.705,1.684,3.66,5.804,0.028,0.02,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/22,79789,999,808.143,1231,4,4.429,377.43,4.726,3.823,5.823,0.019,0.021,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/23,80922,1133,837.143,1236,5,5.143,382.79,5.359,3.96,5.847,0.024,0.024,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/24,81963,1041,822.286,1242,6,5.857,387.714,4.924,3.89,5.875,0.028,0.028,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/25,82747,784,819.143,1246,4,4.857,391.423,3.709,3.875,5.894,0.019,0.023,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/26,83576,829,806.143,1247,1,4.143,395.344,3.921,3.813,5.899,0.005,0.02,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/27,84414,838,854.286,1254,7,4.714,399.308,3.964,4.041,5.932,0.033,0.022,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/28,84811,397,860.143,1264,10,5.286,401.186,1.878,4.069,5.979,0.047,0.025,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/29,85560,749,824.429,1267,3,5.143,404.729,3.543,3.9,5.993,0.014,0.024,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/30,86576,1016,807.714,1278,11,6,409.535,4.806,3.821,6.045,0.052,0.028,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/12/31,87607,1031,806.286,1289,11,6.714,414.412,4.877,3.814,6.097,0.052,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/1,88587,980,834.286,1294,5,6.857,419.048,4.636,3.946,6.121,0.024,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/2,89163,576,798.143,1302,8,7.857,421.772,2.725,3.775,6.159,0.038,0.037,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/3,90080,917,809.429,1311,9,8.143,426.11,4.338,3.829,6.201,0.043,0.039,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/4,91351,1271,934.286,1318,7,7.714,432.122,6.012,4.42,6.235,0.033,0.036,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/5,92705,1354,1020.714,1319,1,7.429,438.527,6.405,4.828,6.239,0.005,0.035,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/6,94369,1664,1113.286,1324,5,6.571,446.399,7.871,5.266,6.263,0.024,0.031,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/7,95934,1565,1189.571,1330,6,5.857,453.802,7.403,5.627,6.291,0.028,0.028,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/8,97478,1544,1270.143,1342,12,6.857,461.105,7.304,6.008,6.348,0.057,0.032,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/9,99063,1585,1414.286,1350,8,6.857,468.603,7.498,6.69,6.386,0.038,0.032,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/10,100087,1024,1429.571,1358,8,6.714,473.447,4.844,6.762,6.424,0.038,0.032,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2021/1/11,101331,1244,1425.714,1361,3,6.143,479.331,5.885,6.744,6.438,0.014,0.029,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
